Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","1996","1996","3050","FAO TIER 1","kt","502.8963","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","1997","1997","3050","FAO TIER 1","kt","508.3489","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","1998","1998","3050","FAO TIER 1","kt","1349.3172","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","1999","1999","3050","FAO TIER 1","kt","1165.8927","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2000","2000","3050","FAO TIER 1","kt","1520.4961","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2001","2001","3050","FAO TIER 1","kt","1982.6345","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2002","2002","3050","FAO TIER 1","kt","1951.4655","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2003","2003","3050","FAO TIER 1","kt","1859.6515","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2004","2004","3050","FAO TIER 1","kt","2002.7282","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2005","2005","3050","FAO TIER 1","kt","2252.9071","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2006","2006","3050","FAO TIER 1","kt","2108.9064","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2007","2007","3050","FAO TIER 1","kt","1538.0433","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2008","2008","3050","FAO TIER 1","kt","956.8715","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2009","2009","3050","FAO TIER 1","kt","990.1671","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2010","2010","3050","FAO TIER 1","kt","920.8509","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2011","2011","3050","FAO TIER 1","kt","988.5522","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2012","2012","3050","FAO TIER 1","kt","884.9634","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2013","2013","3050","FAO TIER 1","kt","1187.246","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2014","2014","3050","FAO TIER 1","kt","1383.0208","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2015","2015","3050","FAO TIER 1","kt","793.713","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2016","2016","3050","FAO TIER 1","kt","766.2224","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2017","2017","3050","FAO TIER 1","kt","812.7717","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2018","2018","3050","FAO TIER 1","kt","852.441","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2019","2019","3050","FAO TIER 1","kt","1545.4256","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2020","2020","3050","FAO TIER 1","kt","687.8499","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2021","2021","3050","FAO TIER 1","kt","784.7362","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6507","Food Processing","1990","1990","3050","FAO TIER 1","kt","2383.5493","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6507","Food Processing","1991","1991","3050","FAO TIER 1","kt","2587.879","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6507","Food Processing","1992","1992","3050","FAO TIER 1","kt","2809.4394","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6507","Food Processing","1993","1993","3050","FAO TIER 1","kt","2671.5693","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6507","Food Processing","1994","1994","3050","FAO TIER 1","kt","2653.07","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6507","Food Processing","1995","1995","3050","FAO TIER 1","kt","2715.3801","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6507","Food Processing","1996","1996","3050","FAO TIER 1","kt","2685.1215","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6507","Food Processing","1997","1997","3050","FAO TIER 1","kt","2925.5561","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6507","Food Processing","1998","1998","3050","FAO TIER 1","kt","2252.4746","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6507","Food Processing","1999","1999","3050","FAO TIER 1","kt","1228.7579","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6507","Food Processing","2000","2000","3050","FAO TIER 1","kt","1518.198","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6507","Food Processing","2001","2001","3050","FAO TIER 1","kt","1477.6151","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6507","Food Processing","2002","2002","3050","FAO TIER 1","kt","1607.7528","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6507","Food Processing","2003","2003","3050","FAO TIER 1","kt","1561.5555","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6507","Food Processing","2004","2004","3050","FAO TIER 1","kt","712.0129","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6507","Food Processing","2005","2005","3050","FAO TIER 1","kt","979.1552","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6507","Food Processing","2006","2006","3050","FAO TIER 1","kt","1243.3491","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6507","Food Processing","2007","2007","3050","FAO TIER 1","kt","1479.2156","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6507","Food Processing","2008","2008","3050","FAO TIER 1","kt","2295.6253","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6507","Food Processing","2009","2009","3050","FAO TIER 1","kt","2850.3256","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6507","Food Processing","2010","2010","3050","FAO TIER 1","kt","3253.0129","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6507","Food Processing","2011","2011","3050","FAO TIER 1","kt","2963.0911","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6507","Food Processing","2012","2012","3050","FAO TIER 1","kt","3355.9537","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6507","Food Processing","2013","2013","3050","FAO TIER 1","kt","3218.5678","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6507","Food Processing","2014","2014","3050","FAO TIER 1","kt","3322.4408","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6507","Food Processing","2015","2015","3050","FAO TIER 1","kt","3104.1951","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6507","Food Processing","2016","2016","3050","FAO TIER 1","kt","3329.7988","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6507","Food Processing","2017","2017","3050","FAO TIER 1","kt","3276.3629","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6507","Food Processing","2018","2018","3050","FAO TIER 1","kt","4367.1652","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6507","Food Processing","2019","2019","3050","FAO TIER 1","kt","4658.2932","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6507","Food Processing","2020","2020","3050","FAO TIER 1","kt","5336.4033","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6507","Food Processing","2021","2021","3050","FAO TIER 1","kt","4617.3856","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","1990","1990","3050","FAO TIER 1","kt","598.7017","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","1991","1991","3050","FAO TIER 1","kt","705.2202","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","1992","1992","3050","FAO TIER 1","kt","635.7052","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","1993","1993","3050","FAO TIER 1","kt","677.7584","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","1994","1994","3050","FAO TIER 1","kt","626.3331","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","1995","1995","3050","FAO TIER 1","kt","723.6048","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","1996","1996","3050","FAO TIER 1","kt","766.5867","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","1997","1997","3050","FAO TIER 1","kt","808.1221","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","1998","1998","3050","FAO TIER 1","kt","592.4798","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","1999","1999","3050","FAO TIER 1","kt","514.6852","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2000","2000","3050","FAO TIER 1","kt","598.9249","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2001","2001","3050","FAO TIER 1","kt","639.9301","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2002","2002","3050","FAO TIER 1","kt","455.7673","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2003","2003","3050","FAO TIER 1","kt","656.3705","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2004","2004","3050","FAO TIER 1","kt","164.8076","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2005","2005","3050","FAO TIER 1","kt","209.7425","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2006","2006","3050","FAO TIER 1","kt","233.9422","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2007","2007","3050","FAO TIER 1","kt","292.1791","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2008","2008","3050","FAO TIER 1","kt","376.3807","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2009","2009","3050","FAO TIER 1","kt","426.2974","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2010","2010","3050","FAO TIER 1","kt","486.401","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2011","2011","3050","FAO TIER 1","kt","477.1754","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2012","2012","3050","FAO TIER 1","kt","511.1085","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2013","2013","3050","FAO TIER 1","kt","739.1088","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2014","2014","3050","FAO TIER 1","kt","634.3804","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2015","2015","3050","FAO TIER 1","kt","721.6665","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2016","2016","3050","FAO TIER 1","kt","749.0112","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2017","2017","3050","FAO TIER 1","kt","698.6602","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2018","2018","3050","FAO TIER 1","kt","729.8286","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2019","2019","3050","FAO TIER 1","kt","597.8795","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2020","2020","3050","FAO TIER 1","kt","738.7334","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2021","2021","3050","FAO TIER 1","kt","767.7098","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","1990","1990","3050","FAO TIER 1","kt","398.9408","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","1991","1991","3050","FAO TIER 1","kt","429.6353","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","1992","1992","3050","FAO TIER 1","kt","492.6494","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","1993","1993","3050","FAO TIER 1","kt","464.9802","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","1994","1994","3050","FAO TIER 1","kt","457.4948","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","1995","1995","3050","FAO TIER 1","kt","507.342","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","1996","1996","3050","FAO TIER 1","kt","459.6841","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","1997","1997","3050","FAO TIER 1","kt","574.2742","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","1998","1998","3050","FAO TIER 1","kt","622.8301","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","1999","1999","3050","FAO TIER 1","kt","474.286","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2000","2000","3050","FAO TIER 1","kt","544.871","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2001","2001","3050","FAO TIER 1","kt","496.2744","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2002","2002","3050","FAO TIER 1","kt","653.11","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2003","2003","3050","FAO TIER 1","kt","728.3037","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2004","2004","3050","FAO TIER 1","kt","626.5993","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2005","2005","3050","FAO TIER 1","kt","764.0776","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2006","2006","3050","FAO TIER 1","kt","859.6461","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2007","2007","3050","FAO TIER 1","kt","942.8908","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2008","2008","3050","FAO TIER 1","kt","1097.1603","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2009","2009","3050","FAO TIER 1","kt","1408.9926","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2010","2010","3050","FAO TIER 1","kt","1665.4008","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2011","2011","3050","FAO TIER 1","kt","1641.978","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2012","2012","3050","FAO TIER 1","kt","1977.6347","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2013","2013","3050","FAO TIER 1","kt","2298.4068","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2014","2014","3050","FAO TIER 1","kt","2717.7383","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2015","2015","3050","FAO TIER 1","kt","2948.0325","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2016","2016","3050","FAO TIER 1","kt","3741.3566","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2017","2017","3050","FAO TIER 1","kt","3560.907","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2018","2018","3050","FAO TIER 1","kt","3909.6172","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2019","2019","3050","FAO TIER 1","kt","3998.6044","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2020","2020","3050","FAO TIER 1","kt","4105.8737","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2021","2021","3050","FAO TIER 1","kt","4458.3788","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","1990","1990","3050","FAO TIER 1","kt","2100.9943","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","1991","1991","3050","FAO TIER 1","kt","2242.9864","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","1992","1992","3050","FAO TIER 1","kt","2393.5871","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","1993","1993","3050","FAO TIER 1","kt","2688.7971","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","1994","1994","3050","FAO TIER 1","kt","2775.8754","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","1995","1995","3050","FAO TIER 1","kt","3025.045","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","1996","1996","3050","FAO TIER 1","kt","2895.6115","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","1997","1997","3050","FAO TIER 1","kt","3231.3582","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","1998","1998","3050","FAO TIER 1","kt","2612.9409","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","1999","1999","3050","FAO TIER 1","kt","2815.0549","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2000","2000","3050","FAO TIER 1","kt","3112.006","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2001","2001","3050","FAO TIER 1","kt","3789.4092","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2002","2002","3050","FAO TIER 1","kt","3327.2959","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2003","2003","3050","FAO TIER 1","kt","3271.4003","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2004","2004","3050","FAO TIER 1","kt","3233.5898","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2005","2005","3050","FAO TIER 1","kt","3438.0079","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2006","2006","3050","FAO TIER 1","kt","3921.5077","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2007","2007","3050","FAO TIER 1","kt","3974.9313","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2008","2008","3050","FAO TIER 1","kt","3548.5758","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2009","2009","3050","FAO TIER 1","kt","3903.9308","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2010","2010","3050","FAO TIER 1","kt","4189.4745","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2011","2011","3050","FAO TIER 1","kt","3559.7372","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2012","2012","3050","FAO TIER 1","kt","3691.4082","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2013","2013","3050","FAO TIER 1","kt","4021.9159","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2014","2014","3050","FAO TIER 1","kt","4506.3175","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2015","2015","3050","FAO TIER 1","kt","4559.7421","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2016","2016","3050","FAO TIER 1","kt","4670.2127","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2017","2017","3050","FAO TIER 1","kt","3925.6193","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2018","2018","3050","FAO TIER 1","kt","4441.8371","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2019","2019","3050","FAO TIER 1","kt","4726.5476","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2020","2020","3050","FAO TIER 1","kt","5021.634","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2021","2021","3050","FAO TIER 1","kt","5262.8609","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","1990","1990","3050","FAO TIER 1","kt","1790.2997","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","1991","1991","3050","FAO TIER 1","kt","1825.92","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","1992","1992","3050","FAO TIER 1","kt","2003.4953","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","1993","1993","3050","FAO TIER 1","kt","2221.4641","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","1994","1994","3050","FAO TIER 1","kt","2259.3379","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","1995","1995","3050","FAO TIER 1","kt","2349.6179","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","1996","1996","3050","FAO TIER 1","kt","2390.9907","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","1997","1997","3050","FAO TIER 1","kt","2532.0156","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","1998","1998","3050","FAO TIER 1","kt","2495.5863","E","Estimated value",""
